bgc name,x position,y position,bgc type
35125.assembled_unknown.cluster053,-7.492986,75.60128,cf_putative
35125.assembled_unknown.cluster054,36.92355,-56.62249,amglyccycl
35125.assembled_unknown.cluster055,-5.686991,23.093773,t1pks-nrps
35125.assembled_unknown.cluster056,11.126646,-95.54136,t3pks
35125.assembled_unknown.cluster057,-47.36086,-4.494411,tRNA_Ser_TGA
35125.assembled_unknown.cluster058,50.63858,72.59055,cf_putative
35125.assembled_unknown.cluster059,-10.809759,59.513725,tRNA_Lys_CTT
35125.assembled_unknown.cluster060,6.3333116,-1.0049416,ASpks TB sRNA
35125.assembled_unknown.cluster061,2.1672127,31.051546,cf_putative
35125.assembled_unknown.cluster062,-17.367512,28.408978,nrps
35125.assembled_unknown.cluster063,-6.152277,38.459255,lantipeptide
35125.assembled_unknown.cluster064,-7.751722,15.805051,other
35125.assembled_unknown.cluster065,-2.7182763,0.31737238,t1pks-nrps
35125.assembled_unknown.cluster066,-39.870277,24.369772,terpene
35125.assembled_unknown.cluster067,12.495186,0.17971943,cf_putative
35126.assembled_unknown.cluster001,9.789144,55.635277,cf_putative
35126.assembled_unknown.cluster002,-37.738213,-19.822191,ASpks TB sRNA
35126.assembled_unknown.cluster003,-78.514175,-49.90292,cf_putative
35126.assembled_unknown.cluster004,-42.63832,60.89359,cf_putative
35126.assembled_unknown.cluster005,64.17017,44.59404,cf_putative
35126.assembled_unknown.cluster006,-23.47872,27.625645,transatpks-t1pks-nrps
35126.assembled_unknown.cluster007,-84.26499,-27.586494,cf_putative
35126.assembled_unknown.cluster008,2.4684727,34.28918,cf_saccharide
35126.assembled_unknown.cluster009,-34.56716,-79.67914,yybP-ykoY leader
35126.assembled_unknown.cluster010,56.477352,1.6772606,cf_putative
35126.assembled_unknown.cluster011,-54.72673,-71.11578,t2pks
35126.assembled_unknown.cluster012,-34.31082,39.169132,bacteriocin
35126.assembled_unknown.cluster013,15.611405,-19.187923,ASpks TB sRNA
35126.assembled_unknown.cluster014,19.339334,-33.42287,t1pks-nrps
35126.assembled_unknown.cluster015,-15.853414,-57.543728,cf_putative
35126.assembled_unknown.cluster016,-85.45106,7.9274545,siderophore
35126.assembled_unknown.cluster017,16.99427,-73.78529,t2pks-cf_fatty_acid 
35126.assembled_unknown.cluster018,-35.441772,17.074045,cf_putative
35126.assembled_unknown.cluster019,-51.344326,-6.0856714,tRNA_Ser_TGA
35126.assembled_unknown.cluster020,-51.60374,10.713194,tRNA_Phe_GAA
35126.assembled_unknown.cluster021,-56.03092,-20.641417,cf_putative
35126.assembled_unknown.cluster022,-19.051731,-96.02427,cf_saccharide
35126.assembled_unknown.cluster023,49.346706,-45.016876,fused
35126.assembled_unknown.cluster024,91.65363,8.24523,ydaO/yuaA leader
35126.assembled_unknown.cluster025,-91.45345,-6.9001484,tRNA_Gly_GCC
35126.assembled_unknown.cluster026,75.922356,-7.710552,cf_putative
35126.assembled_unknown.cluster027,81.38105,-12.45616,cf_putative
35126.assembled_unknown.cluster028,45.25546,-9.696289,cf_putative
35126.assembled_unknown.cluster029,70.53446,27.534126,cf_putative
35126.assembled_unknown.cluster030,3.5507681,-98.22201,t3pks
35126.assembled_unknown.cluster031,8.62443,-59.853283,Prion pseudoknot
35126.assembled_unknown.cluster032,62.416126,-51.67914,cf_putative
35126.assembled_unknown.cluster033,48.740517,42.47231,cf_putative
35126.assembled_unknown.cluster034,36.136177,-59.7045,amglyccycl
35126.assembled_unknown.cluster035,35.804333,15.658953,cf_putative
35126.assembled_unknown.cluster036,-15.659277,-26.674335,thiopeptide-terpene
35126.assembled_unknown.cluster037,47.354004,69.74199,nrps
35126.assembled_unknown.cluster038,9.683094,-15.087014,tRNA_SeC_TCA
35126.assembled_unknown.cluster039,15.599648,28.39289,cf_putative
35126.assembled_unknown.cluster040,14.825004,24.265388,cf_putative
35126.assembled_unknown.cluster041,22.09804,31.951487,cf_putative
35126.assembled_unknown.cluster042,-37.717907,-31.85199,cf_putative
35126.assembled_unknown.cluster043,-34.68813,4.9543133,cf_fatty_acid 
35126.assembled_unknown.cluster044,-25.524149,63.75942,TPP riboswitch (THI element)
35126.assembled_unknown.cluster045,-22.373241,15.130366,cf_fatty_acid -arylpolyene-nrps
35126.assembled_unknown.cluster046,-65.94084,-1.2820745,nrps
35126.assembled_unknown.cluster047,-83.81067,25.575212,cf_putative
35126.assembled_unknown.cluster048,48.411015,24.878605,butyrolactone
35126.assembled_unknown.cluster049,-0.13411722,-6.859874,ASpks TB sRNA
35126.assembled_unknown.cluster050,-2.0856133,-20.16289,ASpks TB sRNA
35127.assembled_unknown.cluster001,-51.241356,-6.4258876,tRNA_Ser_TGA
35127.assembled_unknown.cluster002,-62.635284,1.8669063,tRNA_Phe_GAA
35127.assembled_unknown.cluster003,3.7439442,-98.09717,t3pks
35127.assembled_unknown.cluster004,15.536932,28.17347,cf_putative
35127.assembled_unknown.cluster005,-37.202435,17.860952,cf_putative
35127.assembled_unknown.cluster006,79.015526,-8.269772,cf_putative
35127.assembled_unknown.cluster007,12.273818,16.161951,cf_putative
35127.assembled_unknown.cluster008,-91.43297,-6.869833,tRNA_Val_GAC
35127.assembled_unknown.cluster009,-71.13432,36.477776,cf_putative
35127.assembled_unknown.cluster010,9.246777,-60.07376,Prion pseudoknot
35127.assembled_unknown.cluster011,62.416527,-51.67869,cf_putative
35127.assembled_unknown.cluster012,-25.525639,63.758724,TPP riboswitch (THI element)
35127.assembled_unknown.cluster013,70.5343,27.534157,cf_putative
35127.assembled_unknown.cluster014,53.72074,-12.229544,cf_putative
35127.assembled_unknown.cluster015,48.72876,42.576397,cf_putative
35127.assembled_unknown.cluster016,-33.863182,4.369156,cf_fatty_acid
35127.assembled_unknown.cluster017,64.17017,44.59404,cf_putative
35127.assembled_unknown.cluster018,-39.50899,58.961243,cf_putative
35127.assembled_unknown.cluster019,-79.030815,-50.34083,cf_putative
35127.assembled_unknown.cluster020,19.613258,-32.805054,t1pks
35127.assembled_unknown.cluster021,19.361717,-33.373993,t1pks-nrps
35127.assembled_unknown.cluster022,-15.853768,-57.542606,cf_putative
35127.assembled_unknown.cluster023,-86.580154,7.6531963,siderophore
35127.assembled_unknown.cluster024,16.99427,-73.785286,t2pks-cf_fatty_acid
35127.assembled_unknown.cluster025,2.4662726,34.289143,cf_saccharide
35127.assembled_unknown.cluster026,-34.301773,-79.45875,yybP-ykoY leader
35127.assembled_unknown.cluster027,56.477352,1.6772606,cf_putative
35127.assembled_unknown.cluster028,-54.72673,-71.11578,t2pks
35127.assembled_unknown.cluster029,-36.603607,40.794605,pfl RNA
35127.assembled_unknown.cluster030,91.6542,8.481057,ydaO/yuaA leader
35127.assembled_unknown.cluster031,49.346706,-45.016876,fused
35127.assembled_unknown.cluster032,-18.121853,-95.20843,cf_saccharide
35127.assembled_unknown.cluster033,-56.108738,-20.700605,cf_putative
35127.assembled_unknown.cluster034,-37.70543,-31.862255,cf_putative
35127.assembled_unknown.cluster035,9.754356,55.576992,cf_putative
35127.assembled_unknown.cluster036,-37.10853,-17.233332,ASpks TB sRNA
35127.assembled_unknown.cluster037,-23.482092,27.630102,transatpks-t1pks-nrps
35127.assembled_unknown.cluster038,-84.295044,-27.563953,cf_putative
35127.assembled_unknown.cluster039,36.219048,-59.721092,amglyccycl
35127.assembled_unknown.cluster040,35.806393,15.65861,cf_putative
35127.assembled_unknown.cluster041,-15.692666,-26.917892,thiopeptide-terpene
35127.assembled_unknown.cluster042,-22.373238,15.13059,cf_fatty_acid-arylpolyene-nrps
35127.assembled_unknown.cluster043,14.723755,24.04666,cf_putative
35127.assembled_unknown.cluster044,22.074852,31.921421,cf_putative
35127.assembled_unknown.cluster045,9.7287855,-15.094833,t1pks
35127.assembled_unknown.cluster046,48.49586,23.36085,butyrolactone
35127.assembled_unknown.cluster047,0.10801455,24.039995,nrps
35127.assembled_unknown.cluster048,-0.13095461,-6.8595204,ASpks TB sRNA
35127.assembled_unknown.cluster049,16.131348,28.24763,cf_putative
35127.assembled_unknown.cluster050,52.802414,69.676735,cf_putative
35127.assembled_unknown.cluster051,-2.0856133,-20.16289,ASpks TB sRNA
35128.assembled_unknown.cluster001,40.636627,-11.161999,cf_putative
35128.assembled_unknown.cluster002,-32.133736,-75.34603,yybP-ykoY leader
35128.assembled_unknown.cluster003,77.06293,-34.344177,indole
35128.assembled_unknown.cluster004,-51.82608,-67.509285,cf_putative
35128.assembled_unknown.cluster005,-50.492218,47.41742,t1pks-nrps
35128.assembled_unknown.cluster006,-9.707902,60.23383,tRNA_Lys_CTT
35128.assembled_unknown.cluster007,29.514235,-54.526722,amglyccycl-ladderane
35128.assembled_unknown.cluster008,-80.48324,-25.33018,cf_putative
35128.assembled_unknown.cluster009,43.52383,35.356052,cf_putative
35128.assembled_unknown.cluster010,2.036916,-78.24806,cf_putative
35128.assembled_unknown.cluster011,-29.989134,-43.878532,lantipeptide-nrps
35128.assembled_unknown.cluster012,60.98571,-12.791951,cf_putative
35128.assembled_unknown.cluster013,68.0267,27.138317,cf_putative
35128.assembled_unknown.cluster014,-71.80412,-15.298468,cf_putative
35128.assembled_unknown.cluster015,33.505444,-37.79445,t1pks
35128.assembled_unknown.cluster016,51.323326,70.380615,cf_putative
35128.assembled_unknown.cluster017,43.199253,19.807453,butyrolactone
35128.assembled_unknown.cluster018,7.0968595,86.31112,nrps
35128.assembled_unknown.cluster019,13.073461,80.63299,fused
35128.assembled_unknown.cluster020,17.080025,-41.43069,cf_putative
35128.assembled_unknown.cluster021,0.8360435,-38.470936,cf_putative
35128.assembled_unknown.cluster022,-13.5105915,-52.566444,cf_putative
35128.assembled_unknown.cluster023,-95.001595,6.9939175,cf_saccharide-siderophore
35128.assembled_unknown.cluster024,19.289234,-69.87179,t2pks-cf_fatty_acid
35128.assembled_unknown.cluster025,44.715725,-2.5506563,cf_putative
35128.assembled_unknown.cluster026,-37.6188,-15.7444725,ASpks TB sRNA
35128.assembled_unknown.cluster027,-72.779175,-50.186016,cf_putative
35128.assembled_unknown.cluster028,-37.1557,57.145977,cf_putative
35128.assembled_unknown.cluster029,-36.20907,0.9744673,cf_fatty_acid
35128.assembled_unknown.cluster030,-54.398586,2.254339,tRNA_Ser_TGA
35128.assembled_unknown.cluster031,-73.78955,36.16963,cf_putative
35128.assembled_unknown.cluster032,4.2997246,-58.990887,tRNA_Arg_CCG
35128.assembled_unknown.cluster033,60.55715,-56.404743,cf_putative
35128.assembled_unknown.cluster034,-13.1462345,-74.21359,cf_putative
35128.assembled_unknown.cluster035,24.988651,-5.607495,cf_putative
35128.assembled_unknown.cluster036,-23.004847,-25.833172,thiopeptide
35128.assembled_unknown.cluster037,-13.077694,-35.671642,terpene
35128.assembled_unknown.cluster038,44.281937,6.5974994,cf_putative
35128.assembled_unknown.cluster039,-36.21716,-55.95789,ASpks TB sRNA
35128.assembled_unknown.cluster040,91.75348,7.449762,ydaO/yuaA leader
35128.assembled_unknown.cluster041,-11.842358,-94.36199,cf_saccharide
35128.assembled_unknown.cluster042,-92.546036,-10.142641,tRNA_Gly_GCC
35128.assembled_unknown.cluster043,83.32817,-15.290396,cf_putative
35128.assembled_unknown.cluster044,37.05738,51.739372,cf_putative
35128.assembled_unknown.cluster045,-46.977623,26.626451,ASpks TB sRNA
35128.assembled_unknown.cluster046,-47.09141,26.71401,ASpks TB sRNA
35128.assembled_unknown.cluster047,-24.99875,78.73103,cf_putative
35128.assembled_unknown.cluster048,15.3356695,-95.3025,t3pks
35128.assembled_unknown.cluster049,48.697514,-28.265001,nrps
35128.assembled_unknown.cluster050,54.178013,-28.169403,t1pks-otherks
35128.assembled_unknown.cluster051,25.457817,67.048546,cf_putative
35128.assembled_unknown.cluster052,39.690716,-25.368113,Group II catalytic intron
35128.assembled_unknown.cluster053,-58.330524,-18.070236,cf_putative
35128.assembled_unknown.cluster054,-54.836388,-42.04295,16S rRNA. Bacterial SSU
35128.assembled_unknown.cluster055,-43.46575,-33.671574,cf_putative
35128.assembled_unknown.cluster056,-69.36143,15.50456,ASpks TB sRNA
35128.assembled_unknown.cluster057,-7.9329343,74.45112,cf_putative
35128.assembled_unknown.cluster058,43.761375,-30.076878,cf_fatty_acid-t1pks-nrps
35128.assembled_unknown.cluster059,-62.833214,22.712933,other
35128.assembled_unknown.cluster060,14.23357,58.85665,cf_putative
35128.assembled_unknown.cluster061,-10.941138,39.632397,lantipeptide
35128.assembled_unknown.cluster062,-1.5521665,-18.549046,ASpks TB sRNA
35128.assembled_unknown.cluster063,6.1129775,-1.3341814,ASpks TB sRNA
35128.assembled_unknown.cluster064,7.4540124,-21.1934,t1pks
35128.assembled_unknown.cluster065,-7.4551663,-12.027632,ASpks TB sRNA
35129.assembled_unknown.cluster001,-32.68016,2.407396,cf_fatty_acid 
35129.assembled_unknown.cluster002,-36.941204,53.621914,cf_putative
35129.assembled_unknown.cluster003,-70.80636,-53.118484,cf_putative
35129.assembled_unknown.cluster004,-84.289375,-27.568092,cf_putative
35129.assembled_unknown.cluster005,0.8360435,-38.470936,cf_putative
35129.assembled_unknown.cluster006,-10.389333,-54.755722,cf_putative
35129.assembled_unknown.cluster007,-93.92377,9.039905,cf_saccharide-siderophore
35129.assembled_unknown.cluster008,21.612844,-71.72983,t2pks-cf_fatty_acid 
35129.assembled_unknown.cluster009,39.97155,-9.015764,cf_putative
35129.assembled_unknown.cluster010,-30.090412,-76.43328,yybP-ykoY leader
35129.assembled_unknown.cluster011,73.10371,-35.58391,indole
35129.assembled_unknown.cluster012,-52.653393,-67.28561,cf_putative
35129.assembled_unknown.cluster013,-50.668182,46.51582,cf_putative
35129.assembled_unknown.cluster014,43.522938,35.355465,cf_putative
35129.assembled_unknown.cluster015,-30.442915,-45.100998,lantipeptide-nrps
35129.assembled_unknown.cluster016,60.713654,-12.93305,cf_putative
35129.assembled_unknown.cluster017,68.100204,25.356482,cf_putative
35129.assembled_unknown.cluster018,-52.567165,-42.7069,16S rRNA. Bacterial SSU
35129.assembled_unknown.cluster019,-54.659237,-17.026087,cf_putative
35129.assembled_unknown.cluster020,-18.126673,-96.25131,cf_saccharide
35129.assembled_unknown.cluster021,-73.20802,36.474014,cf_putative
35129.assembled_unknown.cluster022,0.7402964,-59.17248,tRNA_Arg_CCG
35129.assembled_unknown.cluster023,61.536892,-58.117546,cf_putative
35129.assembled_unknown.cluster024,24.43033,-53.607327,ladderane
35129.assembled_unknown.cluster025,43.72776,-28.280626,oligosaccharide-cf_fatty_acid -nrps-t1pks-otherks
35129.assembled_unknown.cluster026,53.2045,-30.694399,otherks
35129.assembled_unknown.cluster027,-54.328556,5.7106876,tRNA_Glu_TTC
35129.assembled_unknown.cluster028,-51.12502,-4.6501517,tRNA_Ser_TGA
35129.assembled_unknown.cluster029,-14.796551,-74.87508,cf_putative
35129.assembled_unknown.cluster030,8.258217,87.304115,nrps
35129.assembled_unknown.cluster031,17.293959,-40.02357,cf_putative
35129.assembled_unknown.cluster032,11.962432,-94.0632,t3pks
35129.assembled_unknown.cluster033,86.57506,15.545239,cf_putative
35129.assembled_unknown.cluster034,30.760714,-35.988766,t1pks
35129.assembled_unknown.cluster035,-71.52071,-16.14658,cf_putative
35129.assembled_unknown.cluster036,36.88157,52.17116,cf_putative
35129.assembled_unknown.cluster037,-31.002522,-12.142258,ASpks TB sRNA
35129.assembled_unknown.cluster038,13.592486,58.508762,cf_putative
35129.assembled_unknown.cluster039,-25.248217,82.52877,cf_putative
35129.assembled_unknown.cluster040,45.03677,4.6288548,cf_putative
35129.assembled_unknown.cluster041,-16.697487,-26.416742,thiopeptide-terpene
35129.assembled_unknown.cluster042,31.156185,9.914367,cf_putative
35129.assembled_unknown.cluster043,-63.432747,21.4395,ASpks TB sRNA
35129.assembled_unknown.cluster044,-9.042018,50.576073,cf_saccharide
35129.assembled_unknown.cluster045,84.69051,-13.024658,cf_putative
35129.assembled_unknown.cluster046,-26.285877,-11.228632,bacteriocin
35129.assembled_unknown.cluster047,60.79625,11.129945,cf_putative
35129.assembled_unknown.cluster048,-69.04217,-1.8135214,Cobalamin riboswitch
35129.assembled_unknown.cluster049,-92.5096,-10.84305,tRNA_Val_GAC
35129.assembled_unknown.cluster050,36.21382,-57.41841,amglyccycl
35129.assembled_unknown.cluster051,-11.30036,32.478176,nrps
35129.assembled_unknown.cluster052,-6.5928526,75.219345,cf_putative
35129.assembled_unknown.cluster053,-70.047874,15.891016,ASpks TB sRNA
35129.assembled_unknown.cluster054,49.954624,21.389727,butyrolactone
35129.assembled_unknown.cluster055,50.63858,72.59055,cf_putative
35129.assembled_unknown.cluster056,58.839478,-24.864592,t1pks
35129.assembled_unknown.cluster057,-9.688031,29.249079,nrps
35129.assembled_unknown.cluster058,-48.97143,32.35263,ASpks TB sRNA
35129.assembled_unknown.cluster059,-41.422092,-32.217552,cf_putative
35129.assembled_unknown.cluster060,-37.00379,-54.97798,ASpks TB sRNA
35129.assembled_unknown.cluster061,-45.17491,24.428818,cf_putative
35129.assembled_unknown.cluster062,-40.57466,24.222559,terpene
35129.assembled_unknown.cluster063,5.225711,-1.7672347,ASpks TB sRNA
35129.assembled_unknown.cluster064,-8.641048,58.251762,lantipeptide
35129.assembled_unknown.cluster065,7.5162096,-20.567953,t1pks
35129.assembled_unknown.cluster066,-7.489165,-12.04386,ASpks TB sRNA
35130.assembled_unknown.cluster001,34.560234,33.649612,cf_putative
35130.assembled_unknown.cluster002,24.775793,27.324364,terpene
35130.assembled_unknown.cluster003,-16.667803,6.403,t1pks-nrps
35130.assembled_unknown.cluster004,-3.1157238,12.200208,thiopeptide
35130.assembled_unknown.cluster005,-14.109098,-15.747803,cf_putative
35130.assembled_unknown.cluster006,5.587385,-14.343146,t1pks-transatpks-cf_fatty_acid 
35130.assembled_unknown.cluster007,-13.6793,13.650948,cf_putative
35130.assembled_unknown.cluster008,36.56363,10.040077,cf_putative
35130.assembled_unknown.cluster009,27.844816,30.659044,cf_putative
35130.assembled_unknown.cluster010,28.365335,25.949228,terpene
35130.assembled_unknown.cluster011,-0.13258398,42.398594,siderophore
35130.assembled_unknown.cluster012,-2.6263707,49.144497,Bacterial small signal recognition particle RNA
35130.assembled_unknown.cluster013,13.1037655,43.11593,terpene
35130.assembled_unknown.cluster014,19.347227,-11.314932,cf_putative
35130.assembled_unknown.cluster015,-18.095808,11.476409,t1pks
35130.assembled_unknown.cluster016,12.039367,50.762295,phenazine-nrps
35130.assembled_unknown.cluster017,-17.880198,52.003674,cf_putative
35130.assembled_unknown.cluster018,29.582127,40.146862,cf_saccharide
35130.assembled_unknown.cluster019,27.950207,14.593917,terpene
35130.assembled_unknown.cluster020,-22.262352,-32.857685,thiopeptide
35130.assembled_unknown.cluster021,20.390068,38.18259,ydaO/yuaA leader
35130.assembled_unknown.cluster022,-3.150038,34.232033,cf_fatty_acid -cf_saccharide-nrps
35130.assembled_unknown.cluster023,-0.48264003,37.264328,siderophore
35130.assembled_unknown.cluster024,17.439516,52.340553,cf_putative
35130.assembled_unknown.cluster025,31.308279,-5.2783556,cf_putative
35130.assembled_unknown.cluster026,36.503017,-16.161594,cf_putative
35130.assembled_unknown.cluster027,21.280994,18.824818,terpene
35130.assembled_unknown.cluster028,85.90818,-11.232743,cf_putative
35130.assembled_unknown.cluster029,5.729435,39.942787,siderophore
35130.assembled_unknown.cluster030,-6.9435315,10.575836,cf_putative
35130.assembled_unknown.cluster031,12.362035,38.15185,tRNA_Ala_CGC
35130.assembled_unknown.cluster032,27.44249,0.7735344,cf_putative
35130.assembled_unknown.cluster033,-27.714224,13.114869,ASpks TB sRNA
35130.assembled_unknown.cluster034,-13.720894,18.072596,cf_putative
35130.assembled_unknown.cluster035,36.761593,-6.4491115,cf_putative
35130.assembled_unknown.cluster036,26.114216,18.850252,cf_putative
35130.assembled_unknown.cluster037,38.490177,4.9685464,cf_putative
35130.assembled_unknown.cluster038,30.33975,19.22859,cf_putative
35130.assembled_unknown.cluster039,23.716892,14.620474,tRNA_Leu_GAG
35130.assembled_unknown.cluster040,-14.291452,-8.710537,cf_putative
35130.assembled_unknown.cluster041,-7.1603494,2.9270902,yybP-ykoY leader
35130.assembled_unknown.cluster042,-10.121343,10.353788,linaridin
35130.assembled_unknown.cluster043,-24.69857,45.826164,cf_putative
35130.assembled_unknown.cluster044,-3.8137815,13.899725,cf_putative
35130.assembled_unknown.cluster045,-7.02449,-2.8332624,cf_putative
35130.assembled_unknown.cluster046,-16.333748,21.775005,t3pks-nrps
35130.assembled_unknown.cluster047,19.17977,-0.8347542,cf_fatty_acid 
35130.assembled_unknown.cluster048,9.427146,35.218437,ectoine
35130.assembled_unknown.cluster049,15.220551,4.0499554,cf_putative
35130.assembled_unknown.cluster050,-28.016651,14.419664,tRNA_Leu_CAG
35130.assembled_unknown.cluster051,22.341558,2.7937953,cf_saccharide
35130.assembled_unknown.cluster052,-10.962559,3.2699163,t1pks-otherks
35130.assembled_unknown.cluster053,32.129704,29.09128,other
35130.assembled_unknown.cluster054,59.022945,-9.309859,cf_putative
35130.assembled_unknown.cluster055,14.959283,10.585098,cf_putative
35130.assembled_unknown.cluster056,15.126911,0.45151198,bacteriocin
35130.assembled_unknown.cluster057,14.797989,27.29623,tRNA_Asn_GTT
35130.assembled_unknown.cluster058,-27.478569,1.0074142,cf_fatty_acid 
35130.assembled_unknown.cluster059,-30.77826,25.351358,terpene
35130.assembled_unknown.cluster060,-34.9668,62.314587,TPP riboswitch (THI element)
35130.assembled_unknown.cluster061,21.293684,26.473341,cf_putative
35130.assembled_unknown.cluster062,-19.026386,2.2014217,cf_putative
35130.assembled_unknown.cluster063,-1.9592807,19.872374,tRNA_Leu_TAA
35130.assembled_unknown.cluster064,8.7484455,45.5008,cf_putative
35130.assembled_unknown.cluster065,25.624378,22.075636,tRNA_Pro_GGG
35130.assembled_unknown.cluster066,-8.460979,7.1208262,cf_putative
35130.assembled_unknown.cluster067,-34.193417,25.495409,terpene
35130.assembled_unknown.cluster068,-9.610713,-0.6595583,cf_putative
35130.assembled_unknown.cluster069,18.30614,34.8537,cf_putative
35130.assembled_unknown.cluster070,23.68331,36.03387,cf_putative
35130.assembled_unknown.cluster071,-0.6382968,7.035549,cf_putative
35130.assembled_unknown.cluster072,-21.456116,7.9927444,cf_putative
35130.assembled_unknown.cluster073,11.43055,-8.559001,cf_putative
35130.assembled_unknown.cluster074,33.430855,-13.086618,cf_fatty_acid 
35130.assembled_unknown.cluster075,3.23103,-7.9335337,ASpks TB sRNA
35130.assembled_unknown.cluster076,30.076693,4.011227,terpene-t3pks-cf_fatty_acid 
35130.assembled_unknown.cluster077,0.35081002,-13.747564,ASpks TB sRNA
35130.assembled_unknown.cluster078,-2.178661,26.333008,cf_putative
35130.assembled_unknown.cluster079,-9.621901,-5.968931,terpene
35130.assembled_unknown.cluster080,3.8864992,-9.7643385,ASpks TB sRNA
35130.assembled_unknown.cluster081,-2.283447,-3.9524844,ASpks TB sRNA
35130.assembled_unknown.cluster082,-3.5100052,-0.013293084,ASpks TB sRNA
35130.assembled_unknown.cluster083,-3.5109375,-0.011528201,t1pks
35130.assembled_unknown.cluster084,9.509095,-21.596134,ASpks TB sRNA
35130.assembled_unknown.cluster085,0.8297485,4.5745263,t1pks
35131.assembled_unknown.cluster001,-52.835617,8.647232,tRNA_Glu_TTC
35131.assembled_unknown.cluster002,-50.096333,-4.6109753,tRNA_Ser_TGA
35131.assembled_unknown.cluster003,23.618755,66.11061,cf_putative
35131.assembled_unknown.cluster004,-24.615053,78.006645,cf_putative
35131.assembled_unknown.cluster005,-73.78955,36.16963,cf_putative
35131.assembled_unknown.cluster006,2.778853,-58.074448,tRNA_Arg_CCG
35131.assembled_unknown.cluster007,60.55715,-56.404743,cf_putative
35131.assembled_unknown.cluster008,-13.391343,-72.8014,cf_putative
35131.assembled_unknown.cluster009,30.389584,-37.24017,t1pks
35131.assembled_unknown.cluster010,67.107025,27.518084,cf_putative
35131.assembled_unknown.cluster011,61.591106,-13.843552,cf_putative
35131.assembled_unknown.cluster012,-30.651033,-44.51743,lantipeptide-nrps
35131.assembled_unknown.cluster013,0.9280198,-77.83989,cf_putative
35131.assembled_unknown.cluster014,49.38634,42.987152,cf_putative
35131.assembled_unknown.cluster015,-88.94562,-6.939624,tRNA_Gly_GCC
35131.assembled_unknown.cluster016,84.18,-13.174082,cf_putative
35131.assembled_unknown.cluster017,37.280342,51.48071,cf_putative
35131.assembled_unknown.cluster018,-46.94322,26.657228,ASpks TB sRNA
35131.assembled_unknown.cluster019,-47.006363,26.740805,ASpks TB sRNA
35131.assembled_unknown.cluster020,-73.049545,-50.83181,cf_putative
35131.assembled_unknown.cluster021,-36.576,56.29259,cf_putative
35131.assembled_unknown.cluster022,-84.289375,-27.568092,cf_putative
35131.assembled_unknown.cluster023,2.4461694,-39.089413,cf_putative
35131.assembled_unknown.cluster024,-10.389333,-54.755722,cf_putative
35131.assembled_unknown.cluster025,-95.6647,8.141029,cf_saccharide-siderophore
35131.assembled_unknown.cluster026,19.299181,-69.869545,t2pks-cf_fatty_acid
35131.assembled_unknown.cluster027,41.20948,-11.713983,cf_putative
35131.assembled_unknown.cluster028,-31.767147,-74.49297,yybP-ykoY leader
35131.assembled_unknown.cluster029,77.06293,-34.344177,indole
35131.assembled_unknown.cluster030,-51.82608,-67.509285,cf_putative
35131.assembled_unknown.cluster031,-51.929806,46.34032,cf_putative
35131.assembled_unknown.cluster032,53.878654,-28.14776,t1pks-otherks
35131.assembled_unknown.cluster033,45.850983,-28.135454,cf_fatty_acid-t1pks-arylpolyene-ladderane-nrps
35131.assembled_unknown.cluster034,-11.738023,-93.92191,cf_saccharide
35131.assembled_unknown.cluster035,-57.165962,-16.6565,cf_putative
35131.assembled_unknown.cluster036,-55.936966,-41.00872,16S rRNA. Bacterial SSU
35131.assembled_unknown.cluster037,-37.453526,-15.882612,ASpks TB sRNA
35131.assembled_unknown.cluster038,45.012177,-1.586591,cf_putative
35131.assembled_unknown.cluster039,11.56653,57.392094,cf_putative
35131.assembled_unknown.cluster040,14.812936,24.488026,cf_putative
35131.assembled_unknown.cluster041,-37.00379,-54.97798,ASpks TB sRNA
35131.assembled_unknown.cluster042,19.953497,-39.64063,cf_putative
35131.assembled_unknown.cluster043,43.822468,20.344847,butyrolactone
35131.assembled_unknown.cluster044,13.05962,-93.7839,t3pks
35131.assembled_unknown.cluster045,38.0438,-25.715044,oligosaccharide-otherks-t1pks-nrps
35131.assembled_unknown.cluster046,-63.096283,21.445688,ASpks TB sRNA
35131.assembled_unknown.cluster047,4.2367773,74.10659,tRNA_Leu_GAG
35131.assembled_unknown.cluster048,-13.109055,-34.63542,terpene
35131.assembled_unknown.cluster049,45.541058,7.6909857,cf_putative
35131.assembled_unknown.cluster050,-2.3845727,55.641125,cf_putative
35131.assembled_unknown.cluster051,89.93814,7.4216566,ydaO/yuaA leader
35131.assembled_unknown.cluster052,-36.49087,2.6327772,cf_fatty_acid
35131.assembled_unknown.cluster053,29.255772,-54.470078,amglyccycl-ladderane
35131.assembled_unknown.cluster054,-44.69106,-34.20544,cf_putative
35131.assembled_unknown.cluster055,-69.055405,15.9412565,ASpks TB sRNA
35131.assembled_unknown.cluster056,-8.606473,37.259174,lantipeptide
35131.assembled_unknown.cluster057,-6.820258,74.67002,cf_putative
35131.assembled_unknown.cluster058,50.743282,10.421107,t1pks-nrps
35131.assembled_unknown.cluster059,31.146923,9.851055,cf_putative
35131.assembled_unknown.cluster060,-21.84933,-25.991552,thiopeptide
35131.assembled_unknown.cluster061,-67.729225,-1.0957013,nrps
35131.assembled_unknown.cluster062,-10.082768,60.103153,tRNA_Lys_CTT
35131.assembled_unknown.cluster063,5.143691,35.379692,tRNA_Asn_GTT
35131.assembled_unknown.cluster064,50.63858,72.59055,cf_putative
