bgc name,x position,y position,bgc type
35133.assembled_unknown.cluster026,14.24036,41.53509,lantipeptide
35133.assembled_unknown.cluster027,-3.7843163,19.05361,tRNA_Gly_GCC
35133.assembled_unknown.cluster028,-31.485367,58.410698,cf_putative
35133.assembled_unknown.cluster029,0.46876442,-41.3391,indole
35133.assembled_unknown.cluster030,37.495365,-80.58846,yybP-ykoY leader
35133.assembled_unknown.cluster031,-39.57546,26.281353,cf_putative
35133.assembled_unknown.cluster032,-28.77818,-10.004115,cf_putative
35133.assembled_unknown.cluster033,97.799835,-5.18572,lantipeptide-nrps
35133.assembled_unknown.cluster034,14.385795,0.22621603,cf_putative
35133.assembled_unknown.cluster035,-35.333138,-46.599037,cf_putative
35133.assembled_unknown.cluster036,21.202175,42.841217,tRNA_Ser_GCT
35133.assembled_unknown.cluster037,70.81199,-20.03393,ASpks TB sRNA
35133.assembled_unknown.cluster038,0.5841034,60.31847,cf_putative
35133.assembled_unknown.cluster039,8.728613,-56.02968,t1pks
35133.assembled_unknown.cluster040,-83.548164,25.94515,pfl RNA
35133.assembled_unknown.cluster041,-83.99245,29.16225,pfl RNA
35133.assembled_unknown.cluster042,-47.05152,-26.708797,ASpks TB sRNA
35133.assembled_unknown.cluster043,-46.885284,-26.590145,ASpks TB sRNA
35133.assembled_unknown.cluster044,-33.464863,23.076824,cf_putative
35133.assembled_unknown.cluster045,-30.4784,-66.38929,ladderane
35133.assembled_unknown.cluster046,22.15101,68.59828,tRNA_Ser_TGA
35133.assembled_unknown.cluster047,-70.336174,8.125164,cf_putative
35133.assembled_unknown.cluster048,-70.336174,8.125164,cf_putative
35133.assembled_unknown.cluster049,27.488966,-11.609002,t1pks-amglyccycl-nrps
35133.assembled_unknown.cluster050,-14.179293,-86.50548,other
35133.assembled_unknown.cluster051,-17.013065,70.376884,cf_putative
35133.assembled_unknown.cluster052,61.13689,3.6152554,t3pks
35133.assembled_unknown.cluster053,73.66309,-13.07743,cf_fatty_acid
35133.assembled_unknown.cluster054,-4.488471,51.63245,cf_putative
35133.assembled_unknown.cluster055,18.30977,-48.638042,tRNA_Glu_TTC
35133.assembled_unknown.cluster056,-33.749992,26.2157,butyrolactone
35133.assembled_unknown.cluster057,48.217636,-17.332403,tRNA_Leu_GAG
35133.assembled_unknown.cluster058,-80.24682,20.787743,Group II catalytic intron
35133.assembled_unknown.cluster059,58.629192,-54.389427,cf_putative
35133.assembled_unknown.cluster060,23.16103,-67.55079,Cobalamin riboswitch
35133.assembled_unknown.cluster061,35.517506,-19.41177,t1pks-nrps
35133.assembled_unknown.cluster062,-12.724861,31.139433,cf_putative
35133.assembled_unknown.cluster063,56.057312,-27.946917,cf_putative
35133.assembled_unknown.cluster064,49.66156,-10.016597,other
35133.assembled_unknown.cluster065,-49.61923,13.050667,cf_putative
35133.assembled_unknown.cluster066,17.793598,29.916212,cf_putative
35133.assembled_unknown.cluster067,-60.982353,-47.690605,ASpks TB sRNA
35133.assembled_unknown.cluster068,6.528396,20.76936,lantipeptide
35133.assembled_unknown.cluster069,-58.09965,-48.638584,ASpks TB sRNA
35133.assembled_unknown.cluster070,37.16469,-8.208089,cf_putative
35133.assembled_unknown.cluster071,-61.47349,-28.895418,t1pks-nrps
35561.assembled_unknown.cluster001,57.94788,47.284336,cf_putative
35561.assembled_unknown.cluster002,12.889111,-94.08844,cf_putative
35561.assembled_unknown.cluster003,10.248733,-17.266352,bacteriocin
35561.assembled_unknown.cluster004,-16.623108,-79.3143,other
35561.assembled_unknown.cluster005,-14.430602,70.98508,cf_putative
35561.assembled_unknown.cluster006,-20.4058,86.25792,cf_saccharide
35561.assembled_unknown.cluster007,21.648632,-42.621067,indole-cf_fatty_acid -t1pks-nrps
35561.assembled_unknown.cluster008,33.65111,-80.66855,yybP-ykoY leader
35561.assembled_unknown.cluster009,18.092178,42.923203,cf_saccharide
35561.assembled_unknown.cluster010,18.300142,27.399122,tRNA_Arg_ACG
35561.assembled_unknown.cluster011,-45.398,44.405483,cf_putative
35561.assembled_unknown.cluster012,-73.0956,5.8636937,cf_putative
35561.assembled_unknown.cluster013,3.904012,-41.758038,t1pks
35561.assembled_unknown.cluster014,-17.420057,-39.90039,cf_putative
35561.assembled_unknown.cluster015,100.14242,-5.4739437,lantipeptide-nrps
35561.assembled_unknown.cluster016,-3.0397527,12.61968,cf_putative
35561.assembled_unknown.cluster017,-86.66038,-20.982683,cf_putative
35561.assembled_unknown.cluster018,-89.69744,-24.07655,cf_putative
35561.assembled_unknown.cluster019,44.605362,20.492544,siderophore
35561.assembled_unknown.cluster020,-10.550723,32.380848,cf_putative
35561.assembled_unknown.cluster021,14.211213,-6.230327,amglyccycl-cf_saccharide
35561.assembled_unknown.cluster022,73.36047,6.2916307,t3pks
35561.assembled_unknown.cluster023,15.036057,-40.101826,ASpks TB sRNA
35561.assembled_unknown.cluster024,-11.166767,31.303726,cf_putative
35561.assembled_unknown.cluster025,-16.827875,0.13817625,cf_putative
35561.assembled_unknown.cluster026,19.099482,66.117035,tRNA_Ser_TGA
35561.assembled_unknown.cluster027,20.295753,-67.165474,tRNA_Phe_GAA
35561.assembled_unknown.cluster028,-24.680414,52.18248,cf_putative
35561.assembled_unknown.cluster029,-7.634325,-23.777353,cf_putative
35561.assembled_unknown.cluster030,75.84991,-15.166204,cf_fatty_acid 
35561.assembled_unknown.cluster031,-80.37427,-6.9167523,t2pks-cf_fatty_acid 
35561.assembled_unknown.cluster032,-28.145157,-21.351334,cf_putative
35561.assembled_unknown.cluster033,52.84405,-45.941463,cf_putative
35561.assembled_unknown.cluster034,66.25567,22.675207,cf_putative
35561.assembled_unknown.cluster035,-21.828499,37.07558,ydaO/yuaA leader
35561.assembled_unknown.cluster036,67.3098,25.080446,cf_putative
35561.assembled_unknown.cluster037,32.27523,39.210564,cf_saccharide
35561.assembled_unknown.cluster038,34.686996,-41.044384,tRNA_Lys_CTT
35561.assembled_unknown.cluster039,31.414812,-6.3713455,nrps
35561.assembled_unknown.cluster040,-23.147251,22.393412,cf_putative
35561.assembled_unknown.cluster041,-5.669443,16.203941,tRNA_Gly_GCC
35561.assembled_unknown.cluster042,19.491804,-43.1801,nrps
35561.assembled_unknown.cluster043,9.838197,0.573298,cf_putative
35561.assembled_unknown.cluster044,-27.18353,18.233204,cf_putative
35561.assembled_unknown.cluster045,-12.897017,6.1479387,bacteriocin
35561.assembled_unknown.cluster046,-2.984314,10.78054,cf_putative
35561.assembled_unknown.cluster047,-23.902084,24.56031,butyrolactone
35561.assembled_unknown.cluster048,19.116125,40.19477,cf_putative
35561.assembled_unknown.cluster049,-19.278177,0.20332049,cf_putative
35578.assembled_unknown.cluster001,51.121754,-44.71208,cf_putative
35578.assembled_unknown.cluster002,-10.240829,-5.7340755,cf_putative
35578.assembled_unknown.cluster003,67.93174,24.509079,cf_putative
35578.assembled_unknown.cluster004,-5.407361,-28.700247,TPP riboswitch (THI element)
35578.assembled_unknown.cluster005,71.06937,6.170239,t3pks
35578.assembled_unknown.cluster006,20.530931,-48.31497,tRNA_Ser_TGA
35578.assembled_unknown.cluster007,17.088306,58.74294,ydaO/yuaA leader
35578.assembled_unknown.cluster008,8.867046,41.20766,fused
35578.assembled_unknown.cluster009,-13.370948,88.30175,cf_saccharide
35578.assembled_unknown.cluster010,-15.304327,70.88421,cf_putative
35578.assembled_unknown.cluster011,-13.136152,6.002521,bacteriocin
35578.assembled_unknown.cluster012,21.624926,-42.46015,indole-cf_fatty_acid -t1pks-nrps
35578.assembled_unknown.cluster013,-89.695755,-24.250803,cf_putative
35578.assembled_unknown.cluster014,-52.091022,74.68993,cf_putative
35578.assembled_unknown.cluster015,-17.508026,-41.00294,cf_putative
35578.assembled_unknown.cluster016,6.5181093,-47.57545,t1pks-nrps
35578.assembled_unknown.cluster017,-20.07504,-3.6414576,butyrolactone
35578.assembled_unknown.cluster018,-28.87149,-65.65406,ladderane
35578.assembled_unknown.cluster019,-0.6389923,-12.686041,cf_putative
35578.assembled_unknown.cluster020,40.682697,-12.445206,tRNA_Ser_GCT
35578.assembled_unknown.cluster021,-9.99271,-36.510605,cf_putative
35578.assembled_unknown.cluster022,32.75757,-36.67978,thiopeptide-terpene
35578.assembled_unknown.cluster023,-78.865814,-8.523688,t2pks-cf_fatty_acid 
35578.assembled_unknown.cluster024,42.939728,21.9977,siderophore
35578.assembled_unknown.cluster025,-16.215046,9.352233,cf_putative
35578.assembled_unknown.cluster026,59.132847,46.05938,cf_putative
35578.assembled_unknown.cluster027,-2.2667801,11.894785,cf_putative
35578.assembled_unknown.cluster028,38.14357,20.819618,nrps
35578.assembled_unknown.cluster029,-51.732563,18.330574,cf_putative
35578.assembled_unknown.cluster030,-43.7556,44.25196,cf_putative
35578.assembled_unknown.cluster031,34.583748,-6.8474407,tRNA_Tyr_GTA
35578.assembled_unknown.cluster032,21.474833,44.899582,tRNA_Arg_CCT
35578.assembled_unknown.cluster033,-43.279755,18.577097,cf_putative
35578.assembled_unknown.cluster034,43.13282,-3.7230508,transatpks-t1pks-nrps
35578.assembled_unknown.cluster035,27.482935,43.271667,lantipeptide
35578.assembled_unknown.cluster036,1.3822662,-69.00568,ASpks TB sRNA
35578.assembled_unknown.cluster037,49.53294,-17.465696,ASpks TB sRNA
35578.assembled_unknown.cluster038,-67.50643,6.0169935,cf_putative
35578.assembled_unknown.cluster039,-13.577485,25.529781,cf_putative
35578.assembled_unknown.cluster040,-16.56384,-31.565496,cf_putative
35578.assembled_unknown.cluster041,8.227434,3.0185404,cf_putative
35578.assembled_unknown.cluster042,-2.0580354,18.705008,tRNA_Val_GAC
35578.assembled_unknown.cluster043,-57.265842,7.5086784,cf_putative
35578.assembled_unknown.cluster044,75.812706,-14.694595,cf_fatty_acid 
35578.assembled_unknown.cluster045,48.711235,-15.531242,cf_fatty_acid -t1pks
35578.assembled_unknown.cluster046,7.3437114,3.401227,amglyccycl
35578.assembled_unknown.cluster047,72.93593,-38.080727,cf_putative
35578.assembled_unknown.cluster048,17.318708,36.650036,cf_saccharide
35578.assembled_unknown.cluster049,25.145735,-10.771999,Group II catalytic intron D1-D4-2
35578.assembled_unknown.cluster050,36.353653,-8.317457,nrps
35578.assembled_unknown.cluster051,-8.663864,-10.650187,cf_putative
35578.assembled_unknown.cluster052,-61.3344,-30.825375,ASpks TB sRNA
35578.assembled_unknown.cluster053,10.646326,12.846932,lantipeptide
35579.assembled_unknown.cluster001,-16.499182,41.311764,other
35579.assembled_unknown.cluster002,-13.627019,70.48703,cf_putative
35579.assembled_unknown.cluster003,-20.255741,86.54761,cf_saccharide
35579.assembled_unknown.cluster004,29.076014,34.07992,cf_putative
35579.assembled_unknown.cluster005,33.051193,35.649128,fused
35579.assembled_unknown.cluster006,-34.755573,27.064096,ydaO/yuaA leader
35579.assembled_unknown.cluster007,-3.8248672,-20.641819,cf_putative
35579.assembled_unknown.cluster008,-25.858599,53.06025,cf_putative
35579.assembled_unknown.cluster009,22.050337,-41.169518,Group II catalytic intron D1-D4-4
35579.assembled_unknown.cluster010,-46.004448,45.736095,cf_putative
35579.assembled_unknown.cluster011,-21.651625,-12.617839,cf_putative
35579.assembled_unknown.cluster012,73.707855,24.508135,cf_putative
35579.assembled_unknown.cluster013,-4.7714486,-24.710157,TPP riboswitch (THI element)
35579.assembled_unknown.cluster014,72.14031,-39.365322,cf_putative
35579.assembled_unknown.cluster015,59.690086,46.227108,cf_putative
35579.assembled_unknown.cluster016,-2.255331,10.292618,cf_putative
35579.assembled_unknown.cluster017,-15.715607,9.786893,cf_putative
35579.assembled_unknown.cluster018,15.313576,-4.3992987,cf_putative
35579.assembled_unknown.cluster019,-4.9607472,-12.881711,cf_putative
35579.assembled_unknown.cluster020,-51.417126,74.855255,cf_putative
35579.assembled_unknown.cluster021,-88.91164,-24.243319,cf_putative
35579.assembled_unknown.cluster022,40.742382,22.155209,cf_putative
35579.assembled_unknown.cluster023,-69.08642,-19.591885,t2pks
35579.assembled_unknown.cluster024,34.182823,-82.686966,yybP-ykoY leader
35579.assembled_unknown.cluster025,33.67324,-38.295685,tRNA_Lys_CTT
35579.assembled_unknown.cluster026,71.36616,6.0538244,t3pks
35579.assembled_unknown.cluster027,-30.988184,-44.075752,cf_putative
35579.assembled_unknown.cluster028,38.439835,13.617605,cf_putative
35579.assembled_unknown.cluster029,-9.99271,-36.510605,cf_putative
35579.assembled_unknown.cluster030,14.936816,-51.912983,ASpks TB sRNA
35579.assembled_unknown.cluster031,26.434116,-12.817981,lantipeptide
35579.assembled_unknown.cluster032,-60.24862,-42.6428,ASpks TB sRNA
35579.assembled_unknown.cluster033,-18.147646,0.35822818,cf_putative
35579.assembled_unknown.cluster034,-29.335207,16.770472,cf_putative
35579.assembled_unknown.cluster035,-19.56702,-58.508636,cf_putative
35579.assembled_unknown.cluster036,41.87392,-13.841167,t2pks
35579.assembled_unknown.cluster037,7.2961054,-4.2651033,cf_putative
35579.assembled_unknown.cluster038,-8.065972,-9.560766,cf_putative
35579.assembled_unknown.cluster039,15.181404,-40.231304,ASpks TB sRNA
35579.assembled_unknown.cluster040,-8.5598755,31.336468,nrps
35579.assembled_unknown.cluster041,23.307629,-61.82093,cf_putative
35579.assembled_unknown.cluster042,21.895191,14.601192,other
35579.assembled_unknown.cluster043,16.4427,-31.122248,amglyccycl-cf_saccharide
35579.assembled_unknown.cluster044,63.684498,-9.888545,ydaO/yuaA leader
35579.assembled_unknown.cluster045,53.933247,-48.548786,cf_putative
35579.assembled_unknown.cluster046,27.265255,-5.6403995,cf_saccharide-nrps
35579.assembled_unknown.cluster047,11.112398,-17.405945,bacteriocin
35579.assembled_unknown.cluster048,22.347776,-45.355373,Group II catalytic intron D1-D4-4
35579.assembled_unknown.cluster049,5.2121873,31.878248,ladderane
35579.assembled_unknown.cluster050,19.100128,59.888973,t1pks
35579.assembled_unknown.cluster051,33.875145,-18.60275,nrps
35579.assembled_unknown.cluster052,-1.7296385,39.93175,cf_putative
35579.assembled_unknown.cluster053,41.268864,14.383847,thiopeptide
35579.assembled_unknown.cluster054,41.448437,-9.972484,lantipeptide-t1pks-nrps
35579.assembled_unknown.cluster055,23.055162,43.254875,cf_putative
35579.assembled_unknown.cluster056,-25.87664,50.854874,cf_putative
35579.assembled_unknown.cluster057,7.7876754,-3.7018824,cf_putative
35579.assembled_unknown.cluster058,-11.459314,-26.279072,tRNA_Glu_TTC
35579.assembled_unknown.cluster059,41.831207,19.074402,other
35579.assembled_unknown.cluster060,-10.611043,27.16603,bacteriocin
35579.assembled_unknown.cluster061,-62.40296,-23.471336,ASpks TB sRNA
35579.assembled_unknown.cluster062,-61.490334,-30.568743,ASpks TB sRNA
35579.assembled_unknown.cluster063,-61.010155,-29.000618,ASpks TB sRNA
35579.assembled_unknown.cluster064,-53.3592,-21.928095,t1pks
35579.assembled_unknown.cluster065,-48.898247,-14.05618,ASpks TB sRNA
35579.assembled_unknown.cluster066,-47.83199,-11.540952,ASpks TB sRNA
35581.assembled_unknown.cluster001,48.812294,-18.184584,pfl RNA
35581.assembled_unknown.cluster002,41.577602,-14.463825,t2pks
35581.assembled_unknown.cluster003,-8.902723,-52.115612,cf_putative
35581.assembled_unknown.cluster004,38.288567,-74.898605,yybP-ykoY leader
35581.assembled_unknown.cluster005,20.10264,-43.15554,nrps
35581.assembled_unknown.cluster006,6.8564014,-51.789955,t1pks
35581.assembled_unknown.cluster007,-17.92295,-41.27072,cf_putative
35581.assembled_unknown.cluster008,-48.15688,75.09326,cf_putative
35581.assembled_unknown.cluster009,-91.79448,-25.08641,cf_putative
35581.assembled_unknown.cluster010,72.824486,-37.819035,cf_putative
35581.assembled_unknown.cluster011,58.21285,46.34372,cf_putative
35581.assembled_unknown.cluster012,12.042402,24.445091,cf_putative
35581.assembled_unknown.cluster013,-6.765842,-16.521599,fused
35581.assembled_unknown.cluster014,-20.863888,85.89182,cf_saccharide
35581.assembled_unknown.cluster015,-14.531184,69.38658,cf_putative
35581.assembled_unknown.cluster016,-16.035872,-80.8368,16S rRNA. Bacterial SSU
35581.assembled_unknown.cluster017,72.912056,6.281561,t3pks
35581.assembled_unknown.cluster018,-4.7130914,-26.860455,TPP riboswitch (THI element)
35581.assembled_unknown.cluster019,16.575886,26.90603,lantipeptide
35581.assembled_unknown.cluster020,68.45872,24.85265,cf_putative
35581.assembled_unknown.cluster021,-8.641625,14.807093,cf_putative
35581.assembled_unknown.cluster022,-27.698288,58.229237,cf_putative
35581.assembled_unknown.cluster023,-46.745052,44.597042,cf_putative
35581.assembled_unknown.cluster024,26.585546,36.879852,cf_putative
35581.assembled_unknown.cluster025,4.3490133,-31.427076,cf_putative
35581.assembled_unknown.cluster026,31.521791,-0.99789435,nrps
35581.assembled_unknown.cluster027,-1.9559113,-1.6717492,6C RNA
35581.assembled_unknown.cluster028,1.9465675,-71.48265,ASpks TB sRNA
35581.assembled_unknown.cluster029,-1.4535189,52.236824,cf_putative
35581.assembled_unknown.cluster030,32.781036,-36.463673,tRNA_Pseudo_CTT
35581.assembled_unknown.cluster031,14.095829,-5.7941613,amglyccycl-cf_saccharide
35581.assembled_unknown.cluster032,51.98689,-46.66219,cf_putative
35581.assembled_unknown.cluster033,-32.847855,-44.267624,cf_putative
35581.assembled_unknown.cluster034,-59.748634,-50.65757,ASpks TB sRNA
35581.assembled_unknown.cluster035,7.775018,-4.655469,cf_putative
35581.assembled_unknown.cluster036,77.033745,-15.00796,cf_fatty_acid 
35581.assembled_unknown.cluster037,29.37403,-9.973688,t1pks-nrps
35581.assembled_unknown.cluster038,-70.28276,-18.798218,t2pks-cf_fatty_acid 
35581.assembled_unknown.cluster039,35.480793,-19.426773,t1pks-nrps
35581.assembled_unknown.cluster040,6.299272,13.643552,lantipeptide
35581.assembled_unknown.cluster041,7.598263,-34.66136,other
35581.assembled_unknown.cluster042,-11.235832,-26.681213,tRNA_Phe_GAA
35581.assembled_unknown.cluster043,-17.28107,28.685146,butyrolactone
35581.assembled_unknown.cluster044,31.887892,-18.766115,nrps
35581.assembled_unknown.cluster045,38.040474,-17.029453,ladderane-nrps
35581.assembled_unknown.cluster046,46.867916,-5.9228377,tRNA_Pseudo_???
35581.assembled_unknown.cluster047,-58.64452,1.1696514,cf_putative
35581.assembled_unknown.cluster048,-19.387136,1.9247631,cf_putative
35581.assembled_unknown.cluster049,-59.62051,2.1919067,cf_putative
35581.assembled_unknown.cluster050,20.383133,11.751761,ASpks TB sRNA
35581.assembled_unknown.cluster051,-13.556494,-9.692824,cf_putative
35581.assembled_unknown.cluster052,-62.011623,-22.967213,ASpks TB sRNA
35581.assembled_unknown.cluster053,12.898172,26.17389,tRNA_Arg_CCT
35581.assembled_unknown.cluster054,34.89757,-7.7175684,nrps
35581.assembled_unknown.cluster055,33.227448,-19.007347,nrps
35581.assembled_unknown.cluster056,-55.448925,-19.626608,t1pks-nrps
35581.assembled_unknown.cluster057,0.085832156,36.2969,lantipeptide
35581.assembled_unknown.cluster058,-36.356033,0.77679294,nrps
35581.assembled_unknown.cluster059,-18.969534,12.151121,lantipeptide
35581.assembled_unknown.cluster060,-39.1372,-2.2013557,nrps
35581.assembled_unknown.cluster061,-60.924587,-28.527943,ASpks TB sRNA
35581.assembled_unknown.cluster062,-43.409096,-6.1674495,ASpks TB sRNA
35607.assembled_unknown.cluster001,51.09679,-45.22029,cf_putative
35607.assembled_unknown.cluster002,-30.664942,-24.574358,cf_putative
35607.assembled_unknown.cluster003,67.867516,25.090479,cf_putative
35607.assembled_unknown.cluster004,-5.4980917,-28.942434,TPP riboswitch (THI element)
35607.assembled_unknown.cluster005,38.790062,-73.97391,yybP-ykoY leader
35607.assembled_unknown.cluster006,-9.147595,-52.2368,cf_putative
35607.assembled_unknown.cluster007,41.33672,-14.267321,t2pks
35607.assembled_unknown.cluster008,-12.493846,6.5531926,bacteriocin
35607.assembled_unknown.cluster009,16.488981,-31.308016,amglyccycl-cf_saccharide
35607.assembled_unknown.cluster010,-58.77298,0.73664045,cf_putative
35607.assembled_unknown.cluster011,-6.765842,-16.521599,fused
35607.assembled_unknown.cluster012,-20.863888,85.89182,cf_saccharide
35607.assembled_unknown.cluster013,-13.084146,70.63066,cf_putative
35607.assembled_unknown.cluster014,-16.319096,-80.716774,16S rRNA. Bacterial SSU
35607.assembled_unknown.cluster015,-79.572235,-7.455966,t2pks-cf_fatty_acid 
35607.assembled_unknown.cluster016,40.717964,22.24976,cf_putative
35607.assembled_unknown.cluster017,-90.01187,-24.531265,cf_putative
35607.assembled_unknown.cluster018,-46.427246,73.95012,cf_putative
35607.assembled_unknown.cluster019,-9.923303,-16.32295,cf_putative
35607.assembled_unknown.cluster020,3.6100953,-46.052834,t1pks
35607.assembled_unknown.cluster021,11.878225,24.399614,cf_putative
35607.assembled_unknown.cluster022,58.693302,47.28163,cf_putative
35607.assembled_unknown.cluster023,12.598109,-93.63715,cf_putative
35607.assembled_unknown.cluster024,31.382456,-18.510992,lantipeptide-nrps
35607.assembled_unknown.cluster025,31.47341,-0.6066599,nrps
35607.assembled_unknown.cluster026,4.394287,-31.988602,cf_putative
35607.assembled_unknown.cluster027,-51.009365,18.775555,cf_putative
35607.assembled_unknown.cluster028,30.983551,0.4985293,tRNA_Tyr_GTA
35607.assembled_unknown.cluster029,24.728262,30.694927,cf_putative
35607.assembled_unknown.cluster030,-1.8771132,-2.0288036,6C RNA
35607.assembled_unknown.cluster031,30.12475,2.53784,tRNA_Arg_ACG
35607.assembled_unknown.cluster032,-49.70298,43.912136,cf_putative
35607.assembled_unknown.cluster033,73.879776,6.6365166,t3pks
35607.assembled_unknown.cluster034,-53.19536,16.062973,cf_putative
35607.assembled_unknown.cluster035,1.9760907,-70.689835,ASpks TB sRNA
35607.assembled_unknown.cluster036,-0.05466177,-8.100068,cf_putative
35607.assembled_unknown.cluster037,-34.530346,25.9203,cf_putative
35607.assembled_unknown.cluster038,-7.959938,-7.3445625,cf_putative
35607.assembled_unknown.cluster039,46.095974,-4.5678163,tRNA_Pseudo_???
35607.assembled_unknown.cluster040,-14.935995,28.106684,butyrolactone
35607.assembled_unknown.cluster041,41.120007,-10.771211,lantipeptide-t1pks-nrps
35607.assembled_unknown.cluster042,-8.206669,-8.227714,cf_putative
35607.assembled_unknown.cluster043,-32.416756,-44.222836,cf_putative
35607.assembled_unknown.cluster044,14.602688,-34.553715,cf_putative
35607.assembled_unknown.cluster045,20.330551,-67.047386,tRNA_Glu_TTC
35607.assembled_unknown.cluster046,-1.4536555,52.236664,cf_putative
35607.assembled_unknown.cluster047,21.44519,-6.271184,other
35607.assembled_unknown.cluster048,77.033745,-15.00796,cf_fatty_acid 
35607.assembled_unknown.cluster049,32.728195,-36.537914,tRNA_Pseudo_CCT
35607.assembled_unknown.cluster050,27.890491,-16.83757,t1pks-nrps
35607.assembled_unknown.cluster051,15.726173,-2.734195,cf_putative
35607.assembled_unknown.cluster052,-15.467906,10.083353,cf_putative
35607.assembled_unknown.cluster053,-24.394407,21.23393,cf_putative
35607.assembled_unknown.cluster054,-9.194104,-26.591042,tRNA_Asn_GTT
35607.assembled_unknown.cluster055,-43.50291,18.746809,cf_putative
35607.assembled_unknown.cluster056,-62.01169,-22.967146,ASpks TB sRNA
35607.assembled_unknown.cluster057,-61.276917,-29.821428,ASpks TB sRNA
35845.assembled_unknown.cluster001,76.472984,-15.740527,cf_fatty_acid
35845.assembled_unknown.cluster002,55.950123,58.123558,cf_putative
35845.assembled_unknown.cluster003,11.867637,-94.04147,cf_putative
35845.assembled_unknown.cluster004,9.918017,-17.23105,bacteriocin
35845.assembled_unknown.cluster005,-31.208115,-66.75268,ladderane
35845.assembled_unknown.cluster006,-64.89105,-31.189054,ASpks TB sRNA
35845.assembled_unknown.cluster007,-34.86031,-45.559624,cf_putative
35845.assembled_unknown.cluster008,98.22475,-7.113609,lantipeptide-nrps
35845.assembled_unknown.cluster009,9.238953,17.819193,cf_putative
35845.assembled_unknown.cluster010,0.7794547,60.75618,cf_putative
35845.assembled_unknown.cluster011,6.9000206,-54.049885,t1pks
35845.assembled_unknown.cluster012,-20.895893,41.117302,ydaO/yuaA leader
35845.assembled_unknown.cluster013,-18.815027,86.60672,cf_saccharide
35845.assembled_unknown.cluster014,-16.4213,69.62276,cf_putative
35845.assembled_unknown.cluster015,-15.43095,-83.62918,16S rRNA. Bacterial SSU
35845.assembled_unknown.cluster016,-48.194912,46.77964,cf_putative
35845.assembled_unknown.cluster017,15.536139,50.548973,terpene
35845.assembled_unknown.cluster018,-60.27851,-0.44889578,cf_putative
35845.assembled_unknown.cluster019,-26.649054,54.017174,cf_putative
35845.assembled_unknown.cluster020,-38.594162,28.440456,cf_putative
35845.assembled_unknown.cluster021,37.487274,-78.36602,yybP-ykoY leader
35845.assembled_unknown.cluster022,0.6555126,-40.87902,indole
35845.assembled_unknown.cluster023,7.6417418,68.7394,cf_putative
35845.assembled_unknown.cluster024,-2.6693914,5.840759,cf_putative
35845.assembled_unknown.cluster025,-51.923622,75.05823,cf_putative
35845.assembled_unknown.cluster026,-83.809784,-26.738663,cf_putative
35845.assembled_unknown.cluster027,51.0557,30.258764,cf_saccharide-siderophore
35845.assembled_unknown.cluster028,-83.53451,-2.94163,t2pks-cf_fatty_acid
35845.assembled_unknown.cluster029,17.459673,-21.236938,cf_putative
35845.assembled_unknown.cluster030,23.059385,67.14776,tRNA_Ser_TGA
35845.assembled_unknown.cluster031,18.434961,-48.704617,tRNA_Phe_GAA
35845.assembled_unknown.cluster032,-71.74268,7.760402,cf_putative
35845.assembled_unknown.cluster033,-27.86993,-21.051485,cf_putative
35845.assembled_unknown.cluster034,77.98151,26.206541,cf_putative
35845.assembled_unknown.cluster035,13.500481,25.201696,cf_saccharide
35845.assembled_unknown.cluster036,-82.112526,24.873867,cf_fatty_acid-t1pks-nrps
35845.assembled_unknown.cluster037,6.566372,-51.47895,otherks
35845.assembled_unknown.cluster038,42.795692,-7.7923274,ASpks TB sRNA
35845.assembled_unknown.cluster039,-20.108765,-23.45858,cf_putative
35845.assembled_unknown.cluster040,28.322046,-6.683,nrps
35845.assembled_unknown.cluster041,58.629192,-54.389427,cf_putative
35845.assembled_unknown.cluster042,-46.98731,-26.366161,ASpks TB sRNA
35845.assembled_unknown.cluster043,15.331881,-40.599377,ASpks TB sRNA
35845.assembled_unknown.cluster044,44.69109,12.28661,thiopeptide
35845.assembled_unknown.cluster045,-14.630704,0.32476676,cf_putative
35845.assembled_unknown.cluster046,56.057133,-27.94692,cf_putative
35845.assembled_unknown.cluster047,63.237545,4.4192333,t3pks
35845.assembled_unknown.cluster048,49.910244,-8.9503565,other
35845.assembled_unknown.cluster049,-6.153125,15.650181,tRNA_Gly_GCC
35845.assembled_unknown.cluster050,23.259638,-66.636986,Cobalamin riboswitch
35845.assembled_unknown.cluster051,11.609642,-29.383543,amglyccycl
35845.assembled_unknown.cluster052,-80.79538,21.243843,oligosaccharide-t1pks-otherks
35845.assembled_unknown.cluster053,-19.33429,-44.07608,cf_putative
35845.assembled_unknown.cluster054,32.297398,-18.907011,nrps
35845.assembled_unknown.cluster055,9.27922,-54.43261,t1pks
35845.assembled_unknown.cluster056,-49.611664,13.048242,cf_putative
35845.assembled_unknown.cluster057,-20.629276,25.201122,butyrolactone
35845.assembled_unknown.cluster058,-0.15595512,7.328614,tRNA_Lys_TTT
35845.assembled_unknown.cluster059,31.12016,41.06785,cf_putative
35845.assembled_unknown.cluster060,34.79748,-34.854633,terpene
35845.assembled_unknown.cluster061,5.722,12.466662,lantipeptide
35845.assembled_unknown.cluster062,19.603033,44.8871,other
35845.assembled_unknown.cluster063,-61.130505,-48.004528,ASpks TB sRNA
35845.assembled_unknown.cluster064,-12.125754,31.669302,Group II catalytic intron D1-D4-4
